H,K,L,Mult,wi,Ai,mu_i,intensity,L_gamma_i,G_sigma2_i,a=9.099970,b=9.099970,c=9.099970,alpha=90.000000,beta=90.000000,gamma=90.000000
-1.0,-1.0,1.0,24,69.19620273292337,0.9998608076168142,16.875673491728005,22.549024051343626,0.984161767890306,0.0005
0.0,2.0,0.0,6,4.520023319345319,1.0,19.510111824989025,0.7032778626012103,2.0458032092853373,0.0005
0.0,2.0,2.0,12,6.4546290388788385,0.9996029449611228,27.72815098680004,0.732816986329635,2.8273005092377956,0.025401470888624687
-1.0,-3.0,-1.0,24,1.777686053365087,0.9999999999857284,32.637238572725494,0.3617578039171738,1.5641820004384563,0.02702100710311827
2.0,-2.0,2.0,24,5.895719359082695,0.9999999999999809,34.1319378865977,2.294049455523117,0.8180581084005253,0.0007430046586702848
0.0,4.0,0.0,6,12.548566521848414,0.9817444754102529,39.61644495291867,7.443633125293177,1.1682872127058588,0.0005
3.0,-1.0,3.0,24,57.44676584790186,0.9648949795311322,43.342221140723765,119.7663754076846,0.16227496848613607,0.005312942191930112
4.0,2.0,0.0,24,2.76901341486622,0.9994233566277932,44.52759245490538,3.580380415584427,0.24627908710496624,0.03201893796768204
-2.0,2.0,4.0,48,1.438492767815886,0.9999931454081892,49.04277644085019,4.317356800377663,0.1060579101860887,0.004107990870700239
3.0,-3.0,-3.0,24,0.9764465023055139,0.9999998625613974,52.23441654107062,0.4263004234377725,0.729093733563014,0.008050576221206017
4.0,0.0,4.0,12,185.50112861105495,0.9554523317043053,57.271385571206295,347.81437712023114,0.1822274848452482,0.007439809076830875
5.0,3.0,1.0,48,2.2613133489631183,0.5946585064054152,60.158825166096825,16.885357537513293,0.8045723114733911,0.0005
-4.0,4.0,2.0,48,20.880051954197302,0.9998792379456902,61.10257210591748,26.19513053571795,0.2537809565661823,0.012309737810285897
0.0,6.0,2.0,24,1.3222247070976463,0.9999029626796687,64.79706467419534,1.08602831443206,0.3881688514511702,0.0007489736519016766
5.0,-3.0,3.0,48,11.724560343155417,0.862160661483131,67.49509208808563,28.482033224659823,0.18490397070208456,0.0033856690364106306
-2.0,6.0,2.0,48,3.626901046506489,0.6060155614460496,68.38251902266025,29.12246079093622,0.19282361802107006,0.0005
4.0,4.0,4.0,8,76.49753187090151,0.9997567977414547,71.88105063628761,26.026877325323166,0.9438905507335185,0.0009911431184051215
-1.0,7.0,1.0,48,23.97547373096586,0.9158973121578737,74.45900999501322,29.68685941060665,0.6752217423914406,0.0017309527066819697
-4.0,6.0,0.0,24,17.300813946937815,0.9999988558482233,75.31093470613182,30.04845248356513,0.18327147276100014,0.019654691029867985
-4.0,-2.0,-6.0,48,4.840595494240666,0.9999994924543065,78.6877437564712,12.673052665782032,0.12158157213106288,0.0129293980304284
