H,K,L,Mult,wi,Ai,mu_i,intensity,L_gamma_i,G_sigma2_i,a=9.096910,b=9.096910,c=9.096910,alpha=90.000000,beta=90.000000,gamma=90.000000
-1.0,-1.0,1.0,24,51.33561989764246,0.9999758560488337,16.88139527518509,18.44942965389795,0.8861476987433169,0.0025489665842812247
0.0,2.0,0.0,6,18.393327385343458,0.9999999999995328,19.516743145340172,3.092543938458373,1.8931915159064747,0.0005
0.0,2.0,2.0,12,1.7624189661027336,0.9999999967492078,27.737670885850314,0.2362418813609814,2.3746656355864175,0.003025905259691372
-1.0,-3.0,-1.0,24,39.15070526906609,0.9915961568292492,32.64853141755947,13.759574031638845,1.5662978010506132,0.0005
2.0,-2.0,2.0,24,6.5963912737976615,0.9999290866572611,34.14377912120072,3.4226518632338196,0.6145722503209632,0.0008563281526796386
0.0,4.0,0.0,6,4.502059724068216,0.6346034743832599,39.6303380773197,31.35715888172401,0.45297499148258275,0.0005
3.0,-1.0,3.0,24,83.10756793700807,0.48345415907773187,43.357548459083354,145.7452428642332,1.1010254218709254,0.016303118808885825
4.0,2.0,0.0,24,2.110329969855297,0.1785532303941972,44.54338373058169,36.29214630284141,0.022360679774997897,0.0005
-2.0,2.0,4.0,48,6.152461817023107,0.9338832532677581,49.06037246063266,8.995939045322777,1.0520238549561591,0.0005
3.0,-3.0,-3.0,24,0.17797281467422474,0.999999996419676,52.25332761981467,0.053043908604762234,1.0679926882305686,0.5528810174563217
4.0,0.0,4.0,12,173.80786887934113,0.8129521028048651,57.292447634048926,323.6741320526645,0.18879554147984723,0.023039855155816587
5.0,3.0,1.0,48,0.04543960927022526,0.9997843830126684,60.18116698865291,0.02069394472022623,0.6992508742861014,0.08275731162359858
-4.0,4.0,2.0,48,6.762525680237102,0.788837350686998,61.12534027721943,30.0806936986483,0.3688549609771925,0.0005
0.0,6.0,2.0,24,1.2228640495234877,0.9969041498643695,64.8215431188867,0.4815140857201216,0.8220686398133202,0.025383195264001054
5.0,-3.0,3.0,48,5.486007577158297,0.43092176482921885,67.52086423805221,9.358791467430889,0.7188201033601586,0.02245287765682193
-2.0,6.0,2.0,48,13.762050826094002,0.932260859321024,68.40872557205934,24.146207343292325,0.29929038951465137,0.0012542925501721493
4.0,4.0,4.0,8,32.11464382825916,0.9337694134179298,71.90901576483712,40.59563896155097,0.8582992488084819,0.0008288087828959551
-1.0,7.0,1.0,48,19.239246350904203,0.9984628518197203,74.48832146851507,9.413053611261383,0.6610832011621524,0.005197841743282202
-4.0,6.0,0.0,24,35.35918117293138,0.9999927013489819,75.34070121670275,62.96514638141891,0.17875523832358448,0.005210529394836034
-4.0,-2.0,-6.0,48,17.162711786907252,0.9984719520030613,78.71936703170113,27.07582294618438,0.2017959727594145,0.0540771284095675
