No.,x_simu,y_simu
1,10.0,0.0004563839975593783
2,10.01,0.0004571445674523245
3,10.02,0.00045790743195979857
4,10.03,0.0004586726016486372
5,10.04,0.0004594400871525697
6,10.049999999999999,0.00046020989917275784
7,10.059999999999999,0.0004609820484783423
8,10.069999999999999,0.00046175654590699665
9,10.079999999999998,0.00046253340236548343
10,10.089999999999998,0.00046331262883021794
11,10.099999999999998,0.0004640942363478369
12,10.109999999999998,0.00046487823603577394
13,10.119999999999997,0.00046566463908283897
14,10.129999999999997,0.0004664534567498008
15,10.139999999999997,0.00046724470036998663
16,10.149999999999997,0.00046803838134987127
17,10.159999999999997,0.0004688345111696859
18,10.169999999999996,0.0004696331013840278
19,10.179999999999996,0.000470434163622472
20,10.189999999999996,0.0004712377095901984
21,10.199999999999996,0.0004720437510686154
22,10.209999999999996,0.0004728522999160003
23,10.219999999999995,0.00047366336806813254
24,10.229999999999995,0.00047447696753894836
25,10.239999999999995,0.00047529311042119086
26,10.249999999999995,0.0004761118088870729
27,10.259999999999994,0.0004769330751889408
28,10.269999999999994,0.0004777569216599551
29,10.279999999999994,0.0004785833607147652
30,10.289999999999994,0.0004794124048502007
31,10.299999999999994,0.0004802440666459667
32,10.309999999999993,0.00048107835876534395
33,10.319999999999993,0.00048191529395590174
34,10.329999999999993,0.0004827548850502123
35,10.339999999999993,0.00048359714496657406
36,10.349999999999993,0.00048444208670974704
37,10.359999999999992,0.00048528972337168815
38,10.369999999999992,0.0004861400681323014
39,10.379999999999992,0.0004869931342601902
40,10.389999999999992,0.0004878489351134224
41,10.399999999999991,0.0004887074841402968
42,10.409999999999991,0.0004895687948801268
43,10.419999999999991,0.0004904328809640253
44,10.42999999999999,0.0004912997561156957
45,10.43999999999999,0.0004921694341522415
46,10.44999999999999,0.0004930419289849748
47,10.45999999999999,0.0004939172546202362
48,10.46999999999999,0.0004947954251602248
49,10.47999999999999,0.0004956764548038375
50,10.48999999999999,0.0004965603578475119
51,10.49999999999999,0.0004974471486860851
52,10.50999999999999,0.0004983368418136579
53,10.519999999999989,0.0004992294518244676
54,10.529999999999989,0.0005001249934137718
55,10.539999999999988,0.0005010234813787434
56,10.549999999999988,0.0005019249306193673
57,10.559999999999988,0.0005028293561393595
58,10.569999999999988,0.000503736773047083
59,10.579999999999988,0.0005046471965564825
60,10.589999999999987,0.0005055606419880254
61,10.599999999999987,0.0005064771247696553
62,10.609999999999987,0.00050739666043775
63,10.619999999999987,0.0005083192646380997
64,10.629999999999987,0.0005092449531268861
65,10.639999999999986,0.0005101737417716769
66,10.649999999999986,0.000511105646552434
67,10.659999999999986,0.0005120406835625254
68,10.669999999999986,0.000512978869009753
69,10.679999999999986,0.0005139202192173925
70,10.689999999999985,0.0005148647506252402
71,10.699999999999985,0.0005158124797906775
72,10.709999999999985,0.0005167634233897406
73,10.719999999999985,0.000517717598218207
74,10.729999999999984,0.0005186750211926905
75,10.739999999999984,0.0005196357093517529
76,10.749999999999984,0.0005205996798570228
77,10.759999999999984,0.0005215669499943296
78,10.769999999999984,0.0005225375371748505
79,10.779999999999983,0.000523511458936268
80,10.789999999999983,0.0005244887329439454
81,10.799999999999983,0.0005254693769921069
82,10.809999999999983,0.0005264534090050409
83,10.819999999999983,0.0005274408470383094
84,10.829999999999982,0.0005284317092799732
85,10.839999999999982,0.0005294260140518354
86,10.849999999999982,0.0005304237798106877
87,10.859999999999982,0.000531425025149586
88,10.869999999999981,0.0005324297687991279
89,10.879999999999981,0.0005334380296287499
90,10.889999999999981,0.0005344498266480397
91,10.89999999999998,0.0005354651790080635
92,10.90999999999998,0.0005364841060027055
93,10.91999999999998,0.0005375066270700265
94,10.92999999999998,0.0005385327617936378
95,10.93999999999998,0.0005395625299040854
96,10.94999999999998,0.0005405959512802587
97,10.95999999999998,0.0005416330459508114
98,10.96999999999998,0.0005426738340955936
99,10.979999999999979,0.0005437183360471113
100,10.989999999999979,0.0005447665722919939
101,10.999999999999979,0.0005458185634724846
102,11.009999999999978,0.0005468743303879407
103,11.019999999999978,0.0005479338939963636
104,11.029999999999978,0.0005489972754159324
105,11.039999999999978,0.0005500644959265671
106,11.049999999999978,0.0005511355769715037
107,11.059999999999977,0.0005522105401588913
108,11.069999999999977,0.000553289407263405
109,11.079999999999977,0.0005543722002278795
110,11.089999999999977,0.0005554589411649625
111,11.099999999999977,0.0005565496523587889
112,11.109999999999976,0.0005576443562666677
113,11.119999999999976,0.000558743075520803
114,11.129999999999976,0.0005598458329300183
115,11.139999999999976,0.0005609526514815166
116,11.149999999999975,0.0005620635543426525
117,11.159999999999975,0.0005631785648627268
118,11.169999999999975,0.0005642977065748082
119,11.179999999999975,0.0005654210031975695
120,11.189999999999975,0.0005665484786371509
121,11.199999999999974,0.0005676801569890431
122,11.209999999999974,0.0005688160625399973
123,11.219999999999974,0.0005699562197699516
124,11.229999999999974,0.0005711006533539884
125,11.239999999999974,0.0005722493881643105
126,11.249999999999973,0.0005734024492722434
127,11.259999999999973,0.0005745598619502616
128,11.269999999999973,0.0005757216516740396
129,11.279999999999973,0.0005768878441245293
130,11.289999999999973,0.0005780584651900612
131,11.299999999999972,0.0005792335409684739
132,11.309999999999972,0.0005804130977692665
133,11.319999999999972,0.0005815971621157806
134,11.329999999999972,0.0005827857607474104
135,11.339999999999971,0.0005839789206218363
136,11.349999999999971,0.0005851766689172874
137,11.359999999999971,0.0005863790330348363
138,11.36999999999997,0.0005875860406007193
139,11.37999999999997,0.0005887977194686838
140,11.38999999999997,0.0005900140977223693
141,11.39999999999997,0.0005912352036777165
142,11.40999999999997,0.0005924610658854073
143,11.41999999999997,0.0005936917131333348
144,11.42999999999997,0.0005949271744491052
145,11.43999999999997,0.0005961674791025716
146,11.449999999999969,0.0005974126566083988
147,11.459999999999969,0.0005986627367286657
148,11.469999999999969,0.0005999177494754909
149,11.479999999999968,0.0006011777251137046
150,11.489999999999968,0.0006024426941635451
151,11.499999999999968,0.0006037126874033926
152,11.509999999999968,0.000604987735872542
153,11.519999999999968,0.0006062678708740044
154,11.529999999999967,0.000607553123977352
155,11.539999999999967,0.0006088435270215973
156,11.549999999999967,0.0006101391121181058
157,11.559999999999967,0.0006114399116535545
158,11.569999999999967,0.0006127459582929184
159,11.579999999999966,0.0006140572849825109
160,11.589999999999966,0.0006153739249530453
161,11.599999999999966,0.0006166959117227552
162,11.609999999999966,0.0006180232791005436
163,11.619999999999965,0.0006193560611891749
164,11.629999999999965,0.0006206942923885189
165,11.639999999999965,0.0006220380073988209
166,11.649999999999965,0.0006233872412240318
167,11.659999999999965,0.000624742029175172
168,11.669999999999964,0.0006261024068737443
169,11.679999999999964,0.0006274684102551936
170,11.689999999999964,0.0006288400755724053
171,11.699999999999964,0.000630217439399262
172,11.709999999999964,0.0006316005386342407
173,11.719999999999963,0.0006329894105040573
